source_run,combo_name,feature_subset,random_state,channels,n_features_pre_corr,n_features_post_corr,ElasticNet_train_score,L1LogisticRegression_train_score,L2LogisticRegression_train_score,SimpleLogisticRegression_train_score,SupportVectorClassifier_train_score,ElasticNet_test_score,L1LogisticRegression_test_score,L2LogisticRegression_test_score,SimpleLogisticRegression_test_score,SupportVectorClassifier_test_score
dynamix_components,original4ch,dynamix_mlp1_std,29,"F7,P8,T7,O2",83,5,126.28194221854503,126.28194221854503,131.6327787131226,131.6327787131226,136.40964857686265,100.0,100.0,160.0,160.0,114.28571428571428
dynamix_components,original4ch,dynamix_mlp1_std,58,"F7,P8,T7,O2",83,5,125.31054493679078,137.8914581337383,137.26567947822372,137.26567947822372,134.49943893277583,111.11111111111111,100.0,100.0,100.0,100.0
dynamix_components,original4ch,dynamix_mlp1_std,87,"F7,P8,T7,O2",83,5,121.16940704573989,139.09197021689005,138.21000157577507,138.21000157577507,137.2113912293247,120.0,85.71428571428571,85.71428571428571,85.71428571428571,85.71428571428571
dynamix_components,original4ch,dynamix_mlp1_std,116,"F7,P8,T7,O2",83,5,139.47110111430794,132.7607523693747,140.99620582905467,132.7607523693747,134.89917599461958,100.0,150.0,100.0,150.0,160.0
dynamix_components,original4ch,dynamix_mlp1_std,145,"F7,P8,T7,O2",83,5,157.65724351831005,136.53906324815284,136.02939849430206,136.42840957964327,133.40043216017907,66.66666666666666,100.0,100.0,88.88888888888889,100.0
dynamix_components,original4ch,dynamix_mlp1_std,174,"F7,P8,T7,O2",83,5,135.30920380077174,135.30920380077174,135.30920380077174,135.30920380077174,136.86511200956977,111.11111111111111,111.11111111111111,111.11111111111111,111.11111111111111,125.0
dynamix_components,original4ch,dynamix_mlp1_std,203,"F7,P8,T7,O2",83,5,134.53143374438525,135.81067248887706,134.53143374438525,135.26494845007002,139.09744996031998,66.66666666666666,100.0,66.66666666666666,100.0,85.71428571428571
dynamix_components,original4ch,dynamix_mlp1_std,232,"F7,P8,T7,O2",83,5,129.65213944296352,129.65213944296352,128.98763682848445,129.8756017567449,132.1043546911365,133.33333333333331,133.33333333333331,100.0,160.0,114.28571428571428
dynamix_components,original4ch,dynamix_mlp1_std,261,"F7,P8,T7,O2",83,5,141.39629266082756,141.39629266082756,129.91901673415273,143.62366298159407,142.04490812125454,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
dynamix_components,original4ch,dynamix_mlp1_std,290,"F7,P8,T7,O2",83,5,126.7641905032007,128.88099811419437,128.8970831131078,128.88099811419437,131.09666319322008,171.42857142857142,171.42857142857142,171.42857142857142,171.42857142857142,171.42857142857142
dynamix_components,original4ch,dynamix_mlp1_std,319,"F7,P8,T7,O2",83,5,134.2953558069837,135.0291061992337,136.3039487625587,135.23025784383276,136.88159406000972,133.33333333333331,100.0,133.33333333333331,100.0,114.28571428571428
dynamix_components,original4ch,dynamix_mlp1_std,348,"F7,P8,T7,O2",83,5,136.23946946063012,127.41760603164235,136.23946946063012,133.7772328122394,137.62968048717102,125.0,111.11111111111111,125.0,125.0,111.11111111111111
dynamix_components,original4ch,dynamix_mlp1_std,377,"F7,P8,T7,O2",83,5,125.74894924808896,135.18269298799976,136.07749647931843,136.07749647931843,133.15867238085892,114.28571428571428,111.11111111111111,111.11111111111111,111.11111111111111,100.0
dynamix_components,original4ch,dynamix_mlp1_std,406,"F7,P8,T7,O2",83,5,129.7813939944471,130.79261556148967,129.7813939944471,130.07414941737548,131.54535483539271,166.66666666666669,166.66666666666669,166.66666666666669,166.66666666666669,125.0
dynamix_components,original4ch,dynamix_mlp1_std,435,"F7,P8,T7,O2",83,5,130.8709253158956,130.8709253158956,130.4647559100519,130.15739466050445,140.11950497223157,125.0,125.0,125.0,125.0,142.85714285714286
dynamix_components,original4ch,dynamix_mlp1_std,464,"F7,P8,T7,O2",83,5,131.2737507258334,132.58037694013302,131.2737507258334,132.58037694013302,134.81523305331916,100.0,120.0,100.0,120.0,85.71428571428571
dynamix_components,original4ch,dynamix_mlp1_std,493,"F7,P8,T7,O2",83,5,133.4794876508729,139.86266346893524,135.0433369809401,140.91992151645832,137.01676815156907,100.0,100.0,100.0,100.0,85.71428571428571
dynamix_components,original4ch,dynamix_mlp1_std,522,"F7,P8,T7,O2",83,5,126.1655531934451,126.52285962123324,138.74313957175232,138.52777555988274,138.77237734918816,100.0,100.0,120.0,100.0,85.71428571428571
dynamix_components,original4ch,dynamix_mlp1_std,551,"F7,P8,T7,O2",83,5,134.19472968891574,134.45635759589248,134.19472968891574,134.19472968891574,128.6377624812173,125.0,125.0,125.0,125.0,133.33333333333331
dynamix_components,original4ch,dynamix_mlp1_std,580,"F7,P8,T7,O2",83,5,130.8424237078887,130.8424237078887,128.32036328181422,132.75177502692992,133.0344550519271,114.28571428571428,114.28571428571428,100.0,114.28571428571428,125.0
dynamix_components,original4ch,dynamix_mlp1_std,609,"F7,P8,T7,O2",83,5,123.74356262248688,137.22723497432798,153.51885741679882,136.424512987013,137.88781932454663,120.0,100.0,200.0,100.0,120.0
dynamix_components,original4ch,dynamix_mlp1_std,638,"F7,P8,T7,O2",83,5,86.67438111087996,123.82859178233292,148.5543381037567,129.53042967670626,136.65777312189573,133.33333333333331,133.33333333333331,120.0,142.85714285714286,125.0
dynamix_components,original4ch,dynamix_mlp1_std,667,"F7,P8,T7,O2",83,5,137.25923717980234,136.29959015342124,137.25923717980234,137.25923717980234,139.36079701152158,100.0,85.71428571428571,100.0,100.0,100.0
dynamix_components,original4ch,dynamix_mlp1_std,696,"F7,P8,T7,O2",83,5,126.22958803431736,129.9256354786371,125.9216150381469,129.089166882216,131.78581421997976,166.66666666666669,166.66666666666669,166.66666666666669,166.66666666666669,171.42857142857142
dynamix_components,original4ch,dynamix_mlp1_std,725,"F7,P8,T7,O2",83,5,132.57136733697814,131.52539626259798,132.57136733697814,132.57136733697814,135.6361544331066,200.0,200.0,200.0,200.0,150.0
dynamix_components,original4ch,dynamix_mlp1_std,754,"F7,P8,T7,O2",83,5,124.73879727004586,123.03142034464568,142.3954450296438,130.9764876974886,135.9687814026068,133.33333333333331,142.85714285714286,171.42857142857142,142.85714285714286,142.85714285714286
dynamix_components,original4ch,dynamix_mlp1_std,783,"F7,P8,T7,O2",83,5,130.7358896485611,129.63510080227107,132.35993657505284,130.11237544512662,133.40345493377055,142.85714285714286,142.85714285714286,120.0,142.85714285714286,125.0
dynamix_components,original4ch,dynamix_mlp1_std,812,"F7,P8,T7,O2",83,5,130.34150275176188,129.77573872855106,126.49452174161476,130.97330731899189,131.4019686393088,133.33333333333331,133.33333333333331,160.0,142.85714285714286,125.0
dynamix_components,original4ch,dynamix_mlp1_std,841,"F7,P8,T7,O2",83,5,126.03530167064989,124.97297853062327,119.2665554247904,132.49486458226545,130.78014860582857,125.0,125.0,142.85714285714286,142.85714285714286,125.0
dynamix_components,original4ch,dynamix_mlp1_std,870,"F7,P8,T7,O2",83,5,130.18155167162362,135.31747490218658,130.7128053474584,135.9822151946861,130.5770298318919,114.28571428571428,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331
dynamix_components,original4ch,dynamix_mlp1_std,899,"F7,P8,T7,O2",83,5,121.31051502134174,120.73559150657229,129.75790046216628,128.9023245517696,130.1027697803232,160.0,166.66666666666669,171.42857142857142,171.42857142857142,150.0
dynamix_components,original4ch,dynamix_mlp1_std,928,"F7,P8,T7,O2",83,5,131.46447935225717,134.86408939897314,131.58367794995704,133.40954426369146,135.31235774556342,100.0,114.28571428571428,100.0,125.0,88.88888888888889
dynamix_components,original4ch,dynamix_mlp1_std,957,"F7,P8,T7,O2",83,5,131.5071244532828,131.5071244532828,130.69474254098202,130.69474254098202,131.6083814782837,160.0,160.0,142.85714285714286,142.85714285714286,125.0
dynamix_components,original4ch,dynamix_mlp1_std,986,"F7,P8,T7,O2",83,5,130.84508657123916,132.8594785408084,130.84508657123916,135.16458718815457,130.1409727151935,111.11111111111111,125.0,111.11111111111111,125.0,111.11111111111111
dynamix_components,original4ch,dynamix_mlp1_std,1015,"F7,P8,T7,O2",83,5,105.80277280858675,135.30855030333672,121.0871860498533,135.96135743057613,135.17702558052076,100.0,114.28571428571428,100.0,114.28571428571428,100.0
dynamix_components,original4ch,dynamix_mlp1_std,1044,"F7,P8,T7,O2",83,5,121.13625507847378,135.09857662190333,134.68817783696218,134.5426917163175,133.75261402577655,114.28571428571428,142.85714285714286,142.85714285714286,142.85714285714286,100.0
dynamix_components,original4ch,dynamix_mlp1_std,1073,"F7,P8,T7,O2",83,5,133.33428310352295,133.33428310352295,134.6557447891328,134.6557447891328,135.20221510523703,120.0,120.0,100.0,100.0,100.0
dynamix_components,original4ch,dynamix_mlp1_std,1102,"F7,P8,T7,O2",83,5,122.7586248318278,130.725922368896,132.35158989140285,132.35158989140285,135.94551086432276,142.85714285714286,166.66666666666669,166.66666666666669,166.66666666666669,142.85714285714286
dynamix_components,original4ch,dynamix_mlp1_std,1131,"F7,P8,T7,O2",83,5,135.41445011119959,134.70547883585982,135.41445011119959,135.41445011119959,136.09649686219615,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331
dynamix_components,original4ch,dynamix_mlp1_std,1160,"F7,P8,T7,O2",83,5,133.34104122621562,134.5269276669542,133.34104122621562,134.06451555229765,129.7727591420962,100.0,100.0,100.0,100.0,125.0
dynamix_components,original4ch,dynamix_mlp1_std,1189,"F7,P8,T7,O2",83,5,124.26779370913025,132.16344565467062,132.91040793063962,132.91040793063962,135.3135982984834,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,125.0
dynamix_components,original4ch,dynamix_mlp1_std,1218,"F7,P8,T7,O2",83,5,135.49910443341912,134.92624155341758,135.49910443341912,134.92624155341758,140.22285662623793,85.71428571428571,100.0,85.71428571428571,100.0,88.88888888888889
dynamix_components,original4ch,dynamix_mlp1_std,1247,"F7,P8,T7,O2",83,5,130.86756906869243,130.10656772717633,130.46143536695863,130.46143536695863,130.73517818637112,100.0,160.0,160.0,160.0,133.33333333333331
dynamix_components,original4ch,dynamix_mlp1_std,1276,"F7,P8,T7,O2",83,5,129.01310187832948,128.70815168148332,149.67630625188764,129.01310187832948,132.87546247357295,160.0,160.0,150.0,160.0,160.0
dynamix_components,original4ch,dynamix_mlp1_std,1305,"F7,P8,T7,O2",83,5,132.38050682818124,135.35305867494029,133.68846988352618,135.90210661431593,134.9968165867321,133.33333333333331,160.0,160.0,150.0,133.33333333333331
dynamix_components,original4ch,dynamix_mlp1_std,1334,"F7,P8,T7,O2",83,5,129.91962325538643,132.50965733096737,130.58661930281727,132.37911993974853,140.360549112336,114.28571428571428,133.33333333333331,114.28571428571428,114.28571428571428,88.88888888888889
dynamix_components,original4ch,dynamix_mlp1_std,1363,"F7,P8,T7,O2",83,5,126.89783175180688,127.01416827170759,133.0853594080338,133.61355071071037,133.25778509281417,111.11111111111111,111.11111111111111,114.28571428571428,114.28571428571428,125.0
dynamix_components,original4ch,dynamix_mlp1_std,1392,"F7,P8,T7,O2",83,5,134.37427786518515,133.21355110186022,134.37427786518515,134.58754087166625,133.71649928073964,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,114.28571428571428
dynamix_components,original4ch,dynamix_mlp1_std,1421,"F7,P8,T7,O2",83,5,126.2616232065113,126.94413078992889,135.46283133058688,137.2727077242119,133.80572173991274,114.28571428571428,114.28571428571428,133.33333333333331,133.33333333333331,100.0
dynamix_components,original4ch,dynamix_mlp1_std,1450,"F7,P8,T7,O2",83,5,130.15364695954588,130.22519686404726,130.15364695954588,130.15364695954588,132.728824353273,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,111.11111111111111
dynamix_components,original4ch,dynamix_mlp1_std,1479,"F7,P8,T7,O2",83,5,136.10597251585625,134.51327016007252,136.10597251585625,136.10597251585625,135.45652150517063,100.0,100.0,100.0,100.0,111.11111111111111
dynamix_components,original4ch,dynamix_mlp1_std,1508,"F7,P8,T7,O2",83,5,135.15432174639852,134.88455875479787,135.15432174639852,136.46673542544775,135.49668325367972,100.0,100.0,100.0,100.0,75.0
dynamix_components,original4ch,dynamix_mlp1_std,1537,"F7,P8,T7,O2",83,5,132.9566136593437,131.96552270536154,128.59407383661113,131.96552270536154,136.3827840726932,160.0,160.0,160.0,160.0,120.0
dynamix_components,original4ch,dynamix_mlp1_std,1566,"F7,P8,T7,O2",83,5,147.86276223776224,130.218616516374,132.62396590994248,135.3924418604651,139.2533034572744,100.0,40.0,66.66666666666666,80.0,85.71428571428571
dynamix_components,original4ch,dynamix_mlp1_std,1595,"F7,P8,T7,O2",83,5,133.97805900876222,135.40286682133933,126.94020226007206,135.10417957024538,143.01602723541848,125.0,125.0,125.0,125.0,125.0
dynamix_components,original4ch,dynamix_mlp1_std,1624,"F7,P8,T7,O2",83,5,157.24176985804894,132.17500040511948,128.03859514625563,131.38502003665076,136.10745469800256,109.09090909090908,133.33333333333331,100.0,142.85714285714286,114.28571428571428
dynamix_components,original4ch,dynamix_mlp1_std,1653,"F7,P8,T7,O2",83,5,131.3013352250778,131.3013352250778,131.3013352250778,131.3013352250778,133.93884759022066,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,125.0
dynamix_components,original4ch,dynamix_mlp1_std,1682,"F7,P8,T7,O2",83,5,123.7249540198914,123.7249540198914,129.68342404083393,135.50329394442767,133.09359859410978,120.0,120.0,100.0,114.28571428571428,125.0
dynamix_components,original4ch,dynamix_mlp1_std,1711,"F7,P8,T7,O2",83,5,128.27264684254067,130.15374101964306,128.27264684254067,132.66574261079893,132.4265938163573,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,133.33333333333331
dynamix_components,original4ch,dynamix_mlp1_std,1740,"F7,P8,T7,O2",83,5,122.85033091276772,122.85033091276772,126.16792530333672,133.0434350821753,132.63923286016308,120.0,120.0,150.0,150.0,160.0
dynamix_components,original4ch,dynamix_mlp1_std,1769,"F7,P8,T7,O2",83,5,126.39931570304253,132.135743346702,131.02715513665845,132.528620286835,136.12913096695226,133.33333333333331,142.85714285714286,125.0,125.0,111.11111111111111
dynamix_components,original4ch,dynamix_mlp1_std,1798,"F7,P8,T7,O2",83,5,137.7163888295482,138.8560715440904,137.7163888295482,137.7163888295482,133.6717721403084,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428
dynamix_components,original4ch,dynamix_mlp1_std,1827,"F7,P8,T7,O2",83,5,133.60969632904096,135.22108639246588,137.08926105011923,135.47568710359408,136.55040843165463,120.0,120.0,100.0,120.0,133.33333333333331
dynamix_components,original4ch,dynamix_mlp1_std,1856,"F7,P8,T7,O2",83,5,128.35613010923925,129.13452718784777,128.35613010923925,128.35613010923925,130.1756267858466,200.0,200.0,200.0,200.0,133.33333333333331
dynamix_components,original4ch,dynamix_mlp1_std,1885,"F7,P8,T7,O2",83,5,135.5881090529385,135.2718852397538,135.5881090529385,135.5881090529385,133.5887269318499,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428
dynamix_components,original4ch,dynamix_mlp1_std,1914,"F7,P8,T7,O2",83,5,135.0636996186534,135.0636996186534,135.0636996186534,135.0636996186534,135.09464774281807,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428
dynamix_components,original4ch,dynamix_mlp1_std,1943,"F7,P8,T7,O2",83,5,130.80915901361254,130.80915901361254,134.2186617730096,134.2186617730096,132.55101001760363,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,111.11111111111111
dynamix_components,original4ch,dynamix_mlp1_std,1972,"F7,P8,T7,O2",83,5,132.1128084327787,132.1128084327787,128.47920131814524,132.44289176506987,135.9951460248153,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286
dynamix_components,original4ch,dynamix_mlp1_std,2001,"F7,P8,T7,O2",83,5,118.53302179725068,133.6495069289823,134.0154994672733,134.0154994672733,131.58011163896947,109.09090909090908,125.0,125.0,125.0,150.0
dynamix_components,original4ch,dynamix_mlp1_std,2030,"F7,P8,T7,O2",83,5,127.209649659848,128.47143335240403,134.34310959986936,134.34310959986936,134.70945469920804,111.11111111111111,111.11111111111111,150.0,150.0,133.33333333333331
dynamix_components,original4ch,dynamix_mlp1_std,2059,"F7,P8,T7,O2",83,5,128.80397793120886,130.41168765511537,130.41168765511537,130.41168765511537,134.3255486391174,114.28571428571428,125.0,125.0,125.0,120.0
dynamix_components,original4ch,dynamix_mlp1_std,2088,"F7,P8,T7,O2",83,5,133.39211834496103,133.3425960458041,147.538537044351,132.3551493762751,137.59651797726585,160.0,160.0,200.0,160.0,133.33333333333331
dynamix_components,original4ch,dynamix_mlp1_std,2117,"F7,P8,T7,O2",83,5,122.13549654970915,131.0588242360177,118.02825578073802,128.48535290516764,115.58651610374332,100.0,133.33333333333331,114.28571428571428,150.0,88.88888888888889
dynamix_components,original4ch,dynamix_mlp1_std,2146,"F7,P8,T7,O2",83,5,137.40561763817578,136.78904759449284,134.45357506774712,137.5643595627288,136.92617939390465,100.0,100.0,90.9090909090909,100.0,90.9090909090909
dynamix_components,original4ch,dynamix_mlp1_std,2175,"F7,P8,T7,O2",83,5,131.66337678620118,124.56101885540096,131.66337678620118,133.93989731199034,130.19986833819064,133.33333333333331,114.28571428571428,133.33333333333331,133.33333333333331,114.28571428571428
dynamix_components,original4ch,dynamix_mlp1_std,2204,"F7,P8,T7,O2",83,5,130.91158413158507,134.5514121442936,133.44042585321657,133.44042585321657,137.10304492465247,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428,125.0
dynamix_components,original4ch,dynamix_mlp1_std,2233,"F7,P8,T7,O2",83,5,128.28082234440473,128.3360311189926,128.63655356970116,128.4721655278957,127.91818434791878,160.0,200.0,160.0,200.0,150.0
dynamix_components,original4ch,dynamix_mlp1_std,2262,"F7,P8,T7,O2",83,5,137.5193554721774,128.24926952766702,137.86108865077614,138.70956512530054,135.4562424745433,75.0,85.71428571428571,66.66666666666666,80.0,66.66666666666666
dynamix_components,original4ch,dynamix_mlp1_std,2291,"F7,P8,T7,O2",83,5,134.39859559045604,134.17434309876168,134.39859559045604,132.58696905631368,137.0501065355167,100.0,120.0,100.0,120.0,80.0
dynamix_components,original4ch,dynamix_mlp1_std,2320,"F7,P8,T7,O2",83,5,132.13894212180202,132.5772538101137,112.58420268781737,132.13894212180202,133.3106940140244,133.33333333333331,133.33333333333331,100.0,133.33333333333331,142.85714285714286
dynamix_components,original4ch,dynamix_mlp1_std,2349,"F7,P8,T7,O2",83,5,135.29175771512416,130.98989847181093,130.96379369173565,130.96379369173565,129.86725672394653,200.0,160.0,160.0,160.0,160.0
dynamix_components,original4ch,dynamix_mlp1_std,2378,"F7,P8,T7,O2",83,5,130.51022284085985,131.6603130509296,130.51022284085985,130.66776671995052,135.92479777553083,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,125.0
dynamix_components,original4ch,dynamix_mlp1_std,2407,"F7,P8,T7,O2",83,5,123.69834335359407,125.51002094630154,136.54376715296837,136.54376715296837,134.25560631229234,0.0,66.66666666666666,100.0,100.0,100.0
dynamix_components,original4ch,dynamix_mlp1_std,2436,"F7,P8,T7,O2",83,5,134.13259526793462,134.13259526793462,134.13259526793462,134.13259526793462,132.60685642487914,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428
dynamix_components,original4ch,dynamix_mlp1_std,2465,"F7,P8,T7,O2",83,5,147.0451619601329,131.67700062072865,130.27542254763893,130.27542254763893,135.29332787326376,200.0,200.0,200.0,200.0,200.0
dynamix_components,original4ch,dynamix_mlp1_std,2494,"F7,P8,T7,O2",83,5,136.80771777145148,136.82261088316108,117.99466105937722,136.7791029163689,138.92296850988623,88.88888888888889,88.88888888888889,114.28571428571428,88.88888888888889,88.88888888888889
dynamix_components,original4ch,dynamix_mlp1_std,2523,"F7,P8,T7,O2",83,5,127.67338450225205,131.32439046154693,127.48644959154177,130.89573151478544,133.74366676562266,120.0,166.66666666666669,150.0,166.66666666666669,133.33333333333331
dynamix_components,original4ch,dynamix_mlp1_std,2552,"F7,P8,T7,O2",83,5,127.6612613017858,130.7183952120257,131.01641472257992,131.01641472257992,136.41400985539482,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,120.0
dynamix_components,original4ch,dynamix_mlp1_std,2581,"F7,P8,T7,O2",83,5,124.85235315745933,129.4182442821449,129.35996522550892,129.35996522550892,129.2680341516382,200.0,200.0,200.0,200.0,166.66666666666669
dynamix_components,original4ch,dynamix_mlp1_std,2610,"F7,P8,T7,O2",83,5,135.5246260542889,136.23815670968,136.23815670968,136.23815670968,137.45254962450096,100.0,100.0,100.0,100.0,85.71428571428571
dynamix_components,original4ch,dynamix_mlp1_std,2639,"F7,P8,T7,O2",83,5,132.50576390888722,132.50576390888722,134.69442274106075,134.69442274106075,128.37788729751654,166.66666666666669,166.66666666666669,150.0,150.0,150.0
dynamix_components,original4ch,dynamix_mlp1_std,2668,"F7,P8,T7,O2",83,5,124.9519004050929,127.02390057915458,126.9939792260318,125.7499414288885,129.10095056702903,200.0,200.0,200.0,200.0,142.85714285714286
dynamix_components,original4ch,dynamix_mlp1_std,2697,"F7,P8,T7,O2",83,5,126.4293361503055,127.19171909238707,127.19638160485096,129.7521068785465,128.54797660630572,171.42857142857142,171.42857142857142,171.42857142857142,171.42857142857142,150.0
dynamix_components,original4ch,dynamix_mlp1_std,2726,"F7,P8,T7,O2",83,5,142.4088266384778,132.31480970717078,133.54567369669468,132.64779067968664,134.96536080476773,125.0,125.0,125.0,125.0,125.0
dynamix_components,original4ch,dynamix_mlp1_std,2755,"F7,P8,T7,O2",83,5,131.50239599502714,133.0225007550589,131.50239599502714,134.68947742558066,136.52265897844373,125.0,125.0,125.0,125.0,125.0
dynamix_components,original4ch,dynamix_mlp1_std,2784,"F7,P8,T7,O2",83,5,138.02463771520465,124.17811839323468,138.02463771520465,134.1227019330048,131.96990146481426,133.33333333333331,125.0,133.33333333333331,133.33333333333331,125.0
dynamix_components,original4ch,dynamix_mlp1_std,2813,"F7,P8,T7,O2",83,5,118.17166387076018,123.86666555248226,129.3496885401146,130.49864845221325,135.36818861669366,133.33333333333331,133.33333333333331,160.0,160.0,114.28571428571428
dynamix_components,original4ch,dynamix_mlp1_std,2842,"F7,P8,T7,O2",83,5,132.19722453986864,134.66867840110135,132.19722453986864,134.00271645606963,130.8929008909396,142.85714285714286,125.0,142.85714285714286,125.0,125.0
dynamix_components,original4ch,dynamix_mlp1_std,2871,"F7,P8,T7,O2",83,5,129.14512673743872,128.4288959359356,133.1938174633976,126.8088972277047,137.5311168349269,160.0,160.0,200.0,150.0,100.0
dynamix_components,original4ch,dynamix_mlp1_std,2900,"F7,P8,T7,O2",83,5,118.91582980972515,118.91582980972515,131.2944292278038,130.75517799387342,136.6077333778024,166.66666666666669,166.66666666666669,166.66666666666669,166.66666666666669,142.85714285714286
dynamix_components,original4ch,dynamix_mlp2_std,29,"F7,P8,T7,O2",83,4,126.60124883699595,126.28194221854503,134.51327016007247,134.51327016007247,130.80284071354183,100.0,100.0,120.0,120.0,114.28571428571428
dynamix_components,original4ch,dynamix_mlp2_std,58,"F7,P8,T7,O2",83,4,139.04236474735495,138.7685681005188,139.04236474735495,139.04236474735495,131.18090394041857,85.71428571428571,85.71428571428571,85.71428571428571,85.71428571428571,111.11111111111111
dynamix_components,original4ch,dynamix_mlp2_std,87,"F7,P8,T7,O2",83,4,87.69940418989046,135.6289026009145,148.102465435244,134.64548129177965,129.3429283529108,100.0,114.28571428571428,111.11111111111111,114.28571428571428,114.28571428571428
dynamix_components,original4ch,dynamix_mlp2_std,116,"F7,P8,T7,O2",83,4,165.58027728085867,131.5852285224542,131.1750340834913,132.2183148370679,127.77323573259991,150.0,200.0,133.33333333333331,200.0,133.33333333333331
dynamix_components,original4ch,dynamix_mlp2_std,145,"F7,P8,T7,O2",83,4,132.87340421206702,135.5610041546655,142.6441218665056,135.40524274265488,131.35404465697485,133.33333333333331,100.0,109.09090909090908,100.0,88.88888888888889
dynamix_components,original4ch,dynamix_mlp2_std,174,"F7,P8,T7,O2",83,4,135.20038526419697,137.1498529476763,135.20038526419697,135.20038526419697,129.05297424562752,100.0,100.0,100.0,100.0,120.0
dynamix_components,original4ch,dynamix_mlp2_std,203,"F7,P8,T7,O2",83,4,130.7897671731236,130.85337985757508,132.71738868504082,134.25009678278408,130.65462400605062,75.0,75.0,100.0,100.0,75.0
dynamix_components,original4ch,dynamix_mlp2_std,232,"F7,P8,T7,O2",83,4,129.58226366656598,130.2957943219571,130.37224403503473,130.37224403503473,125.31559650120201,150.0,150.0,150.0,150.0,160.0
dynamix_components,original4ch,dynamix_mlp2_std,261,"F7,P8,T7,O2",83,4,132.6225584550819,138.54585882103228,109.16426768837377,137.76358268721478,129.25221129801875,80.0,85.71428571428571,90.9090909090909,85.71428571428571,111.11111111111111
dynamix_components,original4ch,dynamix_mlp2_std,290,"F7,P8,T7,O2",83,4,123.68022213695258,130.13403502595295,130.13403502595295,130.13403502595295,125.50753660389212,166.66666666666669,166.66666666666669,166.66666666666669,166.66666666666669,171.42857142857142
dynamix_components,original4ch,dynamix_mlp2_std,319,"F7,P8,T7,O2",83,4,130.13465144642424,129.916784872792,130.13465144642424,129.916784872792,128.58333740472932,160.0,160.0,160.0,160.0,114.28571428571428
dynamix_components,original4ch,dynamix_mlp2_std,348,"F7,P8,T7,O2",83,4,127.41760603164235,134.2814380387055,123.4153201449713,134.2814380387055,128.71038964582308,111.11111111111111,142.85714285714286,120.0,142.85714285714286,125.0
dynamix_components,original4ch,dynamix_mlp2_std,377,"F7,P8,T7,O2",83,4,136.4804310833806,137.68347695584237,136.4804310833806,136.4804310833806,132.52870428680671,100.0,100.0,100.0,100.0,100.0
dynamix_components,original4ch,dynamix_mlp2_std,406,"F7,P8,T7,O2",83,4,125.5938045776266,123.80567701326157,132.31457833773223,133.47740365769806,127.9330958209477,114.28571428571428,125.0,160.0,160.0,142.85714285714286
dynamix_components,original4ch,dynamix_mlp2_std,435,"F7,P8,T7,O2",83,4,130.532424386245,128.1867905481767,130.532424386245,133.49618008841054,131.66141131488624,114.28571428571428,100.0,114.28571428571428,114.28571428571428,100.0
dynamix_components,original4ch,dynamix_mlp2_std,464,"F7,P8,T7,O2",83,4,131.8130647481707,135.744727023939,131.8130647481707,135.23720153224275,132.2197335191206,114.28571428571428,100.0,114.28571428571428,100.0,80.0
dynamix_components,original4ch,dynamix_mlp2_std,493,"F7,P8,T7,O2",83,4,129.9866580677411,134.30104297376852,129.23589972598177,134.30104297376852,130.59531836081374,100.0,120.0,100.0,120.0,100.0
dynamix_components,original4ch,dynamix_mlp2_std,522,"F7,P8,T7,O2",83,4,137.33042691670107,137.33042691670107,137.33042691670107,137.33042691670107,136.3670056723462,85.71428571428571,85.71428571428571,85.71428571428571,85.71428571428571,75.0
dynamix_components,original4ch,dynamix_mlp2_std,551,"F7,P8,T7,O2",83,4,130.22229693519753,129.86410206002165,138.60237782274473,133.75210545268683,125.17917341205501,150.0,150.0,133.33333333333331,150.0,150.0
