source_run,combo_name,feature_subset,random_state,channels,n_features_pre_corr,n_features_post_corr,ElasticNet_train_score,L1LogisticRegression_train_score,L2LogisticRegression_train_score,SimpleLogisticRegression_train_score,SupportVectorClassifier_train_score,ElasticNet_test_score,L1LogisticRegression_test_score,L2LogisticRegression_test_score,SimpleLogisticRegression_test_score,SupportVectorClassifier_test_score
demographics_only_1,demographics_only,demographics_only,609,,3,3,98.90632623190763,132.18482390744072,130.60838870431894,130.91418755662943,122.70391052172056,0.0,133.33333333333331,133.33333333333331,100.0,100.0
demographics_only_1,demographics_only,demographics_only,638,,3,3,130.4732367879722,129.7016280559795,130.4732367879722,130.4732367879722,125.76795690974461,120.0,120.0,120.0,120.0,142.85714285714286
demographics_only_1,demographics_only,demographics_only,667,,3,3,134.77146451625,134.41469918855444,134.77146451625,134.77146451625,134.19266934203847,85.71428571428571,85.71428571428571,85.71428571428571,85.71428571428571,85.71428571428571
demographics_only_1,demographics_only,demographics_only,696,,3,3,124.82578771958165,128.3722863919971,123.39177643488328,126.06613625313994,122.50092991103115,166.66666666666669,166.66666666666669,166.66666666666669,166.66666666666669,150.0
demographics_only_1,demographics_only,demographics_only,725,,3,3,127.2529714329913,127.26107973589345,127.2529714329913,127.2529714329913,121.77245604762433,200.0,200.0,200.0,200.0,111.11111111111111
demographics_only_1,demographics_only,demographics_only,754,,3,3,131.6812166922832,131.6812166922832,128.0172591803867,128.83059291041553,125.68220924754101,142.85714285714286,142.85714285714286,142.85714285714286,125.0,142.85714285714286
demographics_only_1,demographics_only,demographics_only,783,,3,3,126.86575052854124,126.58682490870653,126.86575052854124,126.86575052854124,122.82793445980255,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,125.0
demographics_only_1,demographics_only,demographics_only,812,,3,3,128.50987704091915,128.75405844155847,126.82882837242728,128.50987704091915,125.70618841996091,120.0,120.0,133.33333333333331,120.0,114.28571428571428
demographics_only_1,demographics_only,demographics_only,841,,3,3,124.32893282721506,124.97297853062327,129.28786939425515,130.38401190414802,125.53543913713405,125.0,125.0,142.85714285714286,133.33333333333331,111.11111111111111
demographics_only_1,demographics_only,demographics_only,870,,3,3,128.5473710895355,131.0321602784176,128.82080081897553,130.43264241607795,124.61072868590912,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,125.0
demographics_only_1,demographics_only,demographics_only,899,,3,3,140.52155196394793,120.73559150657229,119.87819315080387,123.47323659427254,122.44164447658389,150.0,166.66666666666669,171.42857142857142,200.0,133.33333333333331
demographics_only_1,demographics_only,demographics_only,928,,3,3,129.7339275418028,126.9265730513226,129.7339275418028,129.9833249409842,125.82593641823294,120.0,85.71428571428571,120.0,114.28571428571428,114.28571428571428
demographics_only_1,demographics_only,demographics_only,957,,3,3,127.74036613492216,127.44846723044397,127.74036613492216,127.74036613492216,123.9470761232295,125.0,125.0,125.0,125.0,109.09090909090908
demographics_only_1,demographics_only,demographics_only,986,,3,3,125.73651070870486,130.67073976434796,126.43384826061889,128.58061198058758,122.64152027361004,142.85714285714286,125.0,125.0,125.0,111.11111111111111
demographics_only_1,demographics_only,demographics_only,1015,,3,3,130.61731687412043,130.61731687412043,129.9540141539678,130.94298208388568,109.76479624528862,114.28571428571428,114.28571428571428,133.33333333333331,114.28571428571428,100.0
demographics_only_1,demographics_only,demographics_only,1044,,3,3,125.12250419412959,126.11895670435722,132.9944455846229,132.9181861011836,127.64797270723112,114.28571428571428,114.28571428571428,120.0,133.33333333333331,111.11111111111111
demographics_only_1,demographics_only,demographics_only,1073,,3,3,127.98006126484822,129.3245592968416,148.19139799154334,130.12175621857733,126.56990908039799,120.0,120.0,200.0,150.0,100.0
demographics_only_1,demographics_only,demographics_only,1102,,3,3,124.3963475742017,123.00980427560306,113.71427567060317,125.99198913777327,107.74252216632752,142.85714285714286,142.85714285714286,150.0,166.66666666666669,133.33333333333331
demographics_only_1,demographics_only,demographics_only,1131,,3,3,128.48216001757228,132.35965188256284,130.947941074936,132.35965188256284,128.9883564348488,150.0,120.0,150.0,120.0,133.33333333333331
demographics_only_1,demographics_only,demographics_only,1160,,3,3,133.70611777422434,133.17540018121412,132.42132801131214,132.42132801131214,127.36376909684023,111.11111111111111,100.0,100.0,100.0,85.71428571428571
demographics_only_1,demographics_only,demographics_only,1189,,3,3,125.51243944924222,121.6664603693222,125.85672511260228,128.60381469649312,123.7763311939118,166.66666666666669,142.85714285714286,125.0,120.0,133.33333333333331
demographics_only_1,demographics_only,demographics_only,1218,,3,3,131.12069647284073,132.50708037632825,130.7720646538164,133.37705014904208,128.21447218399751,88.88888888888889,100.0,133.33333333333331,100.0,88.88888888888889
demographics_only_1,demographics_only,demographics_only,1247,,3,3,128.99010391963327,124.62946740388988,128.99010391963327,124.62946740388988,119.66168279395023,160.0,200.0,160.0,200.0,114.28571428571428
demographics_only_1,demographics_only,demographics_only,1276,,3,3,127.29217003926308,128.38625037752945,127.29217003926308,127.67441860465115,123.5118032653994,160.0,160.0,160.0,133.33333333333331,114.28571428571428
demographics_only_1,demographics_only,demographics_only,1305,,3,3,128.78492925593017,131.09347892507708,130.27031108426456,130.77276305558073,124.2080805030065,114.28571428571428,133.33333333333331,114.28571428571428,120.0,133.33333333333331
demographics_only_1,demographics_only,demographics_only,1334,,3,3,131.25637677371873,130.33178692589186,137.8177655386467,130.6723356477831,131.69473619804415,114.28571428571428,100.0,100.0,100.0,80.0
demographics_only_1,demographics_only,demographics_only,1363,,3,3,126.89783175180688,127.01416827170759,96.1693693491071,129.9625188285828,124.78226053530702,111.11111111111111,111.11111111111111,100.0,133.33333333333331,114.28571428571428
demographics_only_1,demographics_only,demographics_only,1392,,3,3,130.95110131905506,132.10851124817867,131.2597903434453,132.76050920767807,122.46645158690436,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,85.71428571428571
demographics_only_1,demographics_only,demographics_only,1421,,3,3,129.7987939650202,132.23032427017114,133.2809039640435,130.48900606135575,127.10130712310945,114.28571428571428,114.28571428571428,120.0,114.28571428571428,111.11111111111111
demographics_only_1,demographics_only,demographics_only,1450,,3,3,125.20965958524744,126.34086672184313,125.20965958524744,125.20965958524744,122.11557011738512,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,111.11111111111111
demographics_only_1,demographics_only,demographics_only,1479,,3,3,130.2066877458127,129.20001510117788,130.2066877458127,130.22976956975373,125.17617420956864,100.0,100.0,100.0,100.0,100.0
