source_run,combo_name,feature_subset,random_state,channels,n_features_pre_corr,n_features_post_corr,ElasticNet_train_score,L1LogisticRegression_train_score,L2LogisticRegression_train_score,SimpleLogisticRegression_train_score,SupportVectorClassifier_train_score,ElasticNet_test_score,L1LogisticRegression_test_score,L2LogisticRegression_test_score,SimpleLogisticRegression_test_score,SupportVectorClassifier_test_score
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2001,"F7,P8,T7,O2",163,5,131.77507784055467,131.52660362538765,148.8532876152575,131.77507784055467,132.64755242752437,142.85714285714286,125.0,120.0,142.85714285714286,142.85714285714286
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2030,"F7,P8,T7,O2",163,5,128.53596891727767,126.62952863732463,123.63444139649678,129.6116994385044,113.51770447411832,142.85714285714286,111.11111111111111,133.33333333333331,142.85714285714286,109.09090909090908
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2059,"F7,P8,T7,O2",163,5,131.2979236788425,133.63823847242057,133.01607454729293,133.01607454729293,132.15206670068554,114.28571428571428,125.0,125.0,125.0,125.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2088,"F7,P8,T7,O2",163,5,131.44501754489443,132.12966023769448,131.44501754489443,131.44501754489443,130.64534659762785,160.0,133.33333333333331,160.0,160.0,142.85714285714286
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2117,"F7,P8,T7,O2",163,5,129.7346776977176,131.09191551278946,129.7346776977176,128.69921408217667,129.62806338789846,150.0,200.0,150.0,200.0,100.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2146,"F7,P8,T7,O2",163,5,135.53306717574023,138.2847893385684,134.56314449669932,139.60604341772805,134.3155565691471,88.88888888888889,100.0,88.88888888888889,100.0,90.9090909090909
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2175,"F7,P8,T7,O2",163,5,124.56101885540096,124.56101885540096,121.27147647154487,129.82396107174094,131.11769403542996,114.28571428571428,114.28571428571428,160.0,160.0,114.28571428571428
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2204,"F7,P8,T7,O2",163,5,132.29789043110577,134.6128864528706,131.63517133780073,134.9150558743582,130.91565412576833,125.0,114.28571428571428,125.0,114.28571428571428,133.33333333333331
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2233,"F7,P8,T7,O2",163,5,128.3729767774338,128.11753148267306,128.3729767774338,128.3729767774338,122.2837780845569,200.0,200.0,200.0,200.0,120.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2262,"F7,P8,T7,O2",163,5,134.967493912958,128.96808070594722,137.49586657482604,137.49586657482604,130.45787898798332,75.0,85.71428571428571,80.0,80.0,100.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2291,"F7,P8,T7,O2",163,5,130.03047023170035,128.93931528515355,131.63749065147,131.63749065147,130.51445329402645,85.71428571428571,85.71428571428571,133.33333333333331,133.33333333333331,85.71428571428571
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2320,"F7,P8,T7,O2",163,5,135.01905702992659,135.01034102399117,135.01905702992659,135.01905702992659,130.0316801790535,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428,111.11111111111111
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2349,"F7,P8,T7,O2",163,5,128.24065286047198,131.4713525610989,150.17486567899664,130.6864688401687,109.40172260488556,160.0,166.66666666666669,200.0,166.66666666666669,150.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2378,"F7,P8,T7,O2",163,5,140.46435566827154,134.97574559827524,132.9551642782662,134.52097556593603,129.36940942448277,133.33333333333331,133.33333333333331,142.85714285714286,133.33333333333331,142.85714285714286
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2407,"F7,P8,T7,O2",163,5,143.9043136148646,134.8637805112435,133.84105323851622,133.84105323851622,129.41074128146786,100.0,100.0,100.0,100.0,100.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2436,"F7,P8,T7,O2",163,5,131.57489794082358,132.83606725579352,131.28386475173693,132.37852634268222,131.97513431178461,85.71428571428571,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2465,"F7,P8,T7,O2",163,5,128.46899756317637,129.1906297968242,128.46899756317637,128.46899756317637,129.70007647314463,150.0,150.0,150.0,150.0,133.33333333333331
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2494,"F7,P8,T7,O2",163,5,131.57862712642236,132.65465575880134,131.6820824524313,133.12783147085472,133.79960978231753,133.33333333333331,120.0,133.33333333333331,120.0,111.11111111111111
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2523,"F7,P8,T7,O2",163,5,125.14437787927426,124.46292844714878,128.86667535844194,129.42527147799348,127.92163175091294,114.28571428571428,114.28571428571428,133.33333333333331,160.0,125.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2552,"F7,P8,T7,O2",163,5,130.5376070810796,125.66904150283722,130.5376070810796,130.5376070810796,127.52223859414282,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,90.9090909090909
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2581,"F7,P8,T7,O2",163,5,103.08734143763215,134.96380641603088,133.1601640559385,132.75992268256607,127.98482789173553,200.0,166.66666666666669,200.0,166.66666666666669,125.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2610,"F7,P8,T7,O2",163,5,133.6026691331924,136.11426938394217,133.6026691331924,133.6026691331924,133.38786317503096,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428,125.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2639,"F7,P8,T7,O2",163,5,134.0402253609824,131.75973760713356,134.0402253609824,133.03809562155635,127.70229354061033,142.85714285714286,133.33333333333331,142.85714285714286,133.33333333333331,111.11111111111111
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2668,"F7,P8,T7,O2",163,5,128.739202948882,132.04431374995076,126.01692575800291,131.39975988646734,111.59911825301907,166.66666666666669,166.66666666666669,166.66666666666669,166.66666666666669,109.09090909090908
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2697,"F7,P8,T7,O2",163,5,120.78116841848482,129.56655936236197,129.804402914159,133.20428118393235,128.64734828829836,171.42857142857142,171.42857142857142,171.42857142857142,171.42857142857142,150.0
