source_run,combo_name,feature_subset,random_state,channels,n_features_pre_corr,n_features_post_corr,ElasticNet_train_score,L1LogisticRegression_train_score,L2LogisticRegression_train_score,SimpleLogisticRegression_train_score,SupportVectorClassifier_train_score,ElasticNet_test_score,L1LogisticRegression_test_score,L2LogisticRegression_test_score,SimpleLogisticRegression_test_score,SupportVectorClassifier_test_score
bandpower_comparison_1,all_channels,bandpower_ec_alpha,406,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,131.63938361624318,131.34363033009555,131.63938361624318,131.63938361624318,120.84673807646242,160.0,160.0,160.0,160.0,133.33333333333331
bandpower_comparison_1,all_channels,bandpower_ec_alpha,435,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,131.67970892994336,132.80279800616796,131.67970892994336,131.75604310508314,128.90328831936515,114.28571428571428,114.28571428571428,114.28571428571428,125.0,125.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,464,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,131.9545082457119,132.88868108635552,131.9545082457119,131.84216945844852,135.01039554652527,120.0,120.0,120.0,120.0,85.71428571428571
bandpower_comparison_1,all_channels,bandpower_ec_alpha,493,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,126.6747002963692,127.65390725961872,130.85864688962175,134.11490454192736,133.90203849374944,100.0,100.0,133.33333333333331,120.0,85.71428571428571
bandpower_comparison_1,all_channels,bandpower_ec_alpha,522,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,126.52285962123324,126.52285962123324,138.62290839478163,138.62290839478163,117.44090840202853,100.0,100.0,100.0,100.0,88.88888888888889
bandpower_comparison_1,all_channels,bandpower_ec_alpha,551,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,130.1699701624031,130.1699701624031,142.32144498575235,130.1699701624031,124.98548921007412,133.33333333333331,133.33333333333331,150.0,133.33333333333331,133.33333333333331
bandpower_comparison_1,all_channels,bandpower_ec_alpha,580,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,130.88974849376194,131.09820553808075,131.39010444255894,131.39010444255894,127.63477093400786,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428
bandpower_comparison_1,all_channels,bandpower_ec_alpha,609,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,143.09602461491997,134.92752093093495,134.92752093093495,134.92752093093495,128.52981736452824,200.0,100.0,100.0,100.0,100.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,638,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,131.61006871035943,128.8758446123914,155.40280675983638,129.64595104271794,131.47992136947548,133.33333333333331,120.0,100.0,120.0,133.33333333333331
bandpower_comparison_1,all_channels,bandpower_ec_alpha,667,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,131.8307149178566,131.4197977100644,129.58798816198967,137.4543283586295,135.5877335147367,75.0,75.0,66.66666666666666,85.71428571428571,75.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,696,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,134.0292920312573,131.45584102511214,137.63395899436,131.19951694646815,122.74789687303236,150.0,166.66666666666669,150.0,166.66666666666669,150.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,725,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,124.3576653262171,126.81702160573403,124.3576653262171,127.19119012014644,123.96703105947267,200.0,200.0,200.0,200.0,125.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,754,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,124.14608939316354,123.03142034464568,130.80075607177847,130.80075607177847,128.65702230424947,142.85714285714286,142.85714285714286,125.0,125.0,111.11111111111111
