SimpleLogisticRegression,L1LogisticRegression,L2LogisticRegression,ElasticNet,SupportVectorClassifier
160.70428132251124,149.0239052617017,151.6770585602528,143.51977310189795,144.26317229818966
3.819656573849168,12.920725630575637,9.801453529632871,10.466415863645336,5.618298869244404
119.41391941391944,115.95604395604396,124.68864468864471,115.2392223161454,119.88165680473374
21.372927974628176,26.13873420643671,19.49544015059915,22.276482081288464,18.717688918123123
