SimpleLogisticRegression,L1LogisticRegression,L2LogisticRegression,ElasticNet,RandomForestClassifier,SupportVectorClassifier
0.7143540669856459,0.6483851674641148,0.6444805194805194,0.6444805194805194,0.8810748462064251,0.6718814080656186
0.5923076923076923,0.5692307692307692,0.5538461538461539,0.5538461538461539,0.46923076923076923,0.5923076923076923
0.06249260311258432,0.05102499677469847,0.03076923076923075,0.03076923076923075,0.05652668637191949,0.07536891516255931
0.5569230769230769,0.5667692307692308,0.5921538461538461,0.5940769230769231,0.5703076923076923,0.5921538461538461
0.5132850769230769,0.5277042307692308,0.5397365384615384,0.5403192307692308,0.5294312307692308,0.5448183076923077
0.0013276336870916498,0.016241285424760016,0.019880179811790258,0.01930813481104934,0.013854606948315347,0.015504073634573337
0.26733266733266736,0.3924075924075924,0.28211788211788213,0.2813186813186813,0.3396603396603397,0.25874125874125875
