SimpleLogisticRegression,L1LogisticRegression,L2LogisticRegression,ElasticNet,RandomForestClassifier,SupportVectorClassifier
0.788268967874231,0.6666951469583049,0.6980604921394395,0.7143796992481203,0.8339456596035543,0.7359706083390294
0.6076923076923076,0.6538461538461539,0.6615384615384615,0.6615384615384616,0.623076923076923,0.6384615384615384
0.11252876029482918,0.0,0.03768445758127963,0.03768445758127964,0.03768445758127969,0.030769230769230795
0.635,0.666923076923077,0.6744615384615384,0.6802307692307692,0.6942307692307692,0.6728461538461539
0.5788923846153846,0.6668896923076921,0.649036,0.6460686923076923,0.6432595384615384,0.6643024615384613
0.0009798974224784422,4.10962213382736e-05,0.021907440655425745,0.017701059954890352,0.020318496093825234,0.004668327054858465
0.15144855144855146,0.9996003996003996,0.6243756243756244,0.4393606393606394,0.029570429570429574,0.631968031968032
