SimpleLogisticRegression,L1LogisticRegression,L2LogisticRegression,ElasticNet,SupportVectorClassifier
150.91270338548185,140.75121468957502,148.0993793806414,142.99424012407636,134.16802442070573
3.349131740713311,12.417752550362803,6.599610310817038,11.328203847758527,6.107485140900553
127.19285714285714,119.82698412698412,124.88694083694082,120.2508658008658,117.5858585858586
35.21535204677474,33.004291275989935,30.43844294651834,29.139439153471958,22.21087356157697
