SimpleLogisticRegression,L1LogisticRegression,L2LogisticRegression,ElasticNet,SupportVectorClassifier
144.02837731229772,142.0167621079092,145.5343755936141,144.10842368623153,145.65124301316484
3.067207577246666,6.119102570501699,7.3484530588589205,9.325525699116243,9.272952263891723
136.57142857142856,130.92460317460316,134.4595238095238,133.0452380952381,125.2249639249639
29.392638290719844,32.16883209728636,31.947702081751657,34.9329733884135,26.222400976473907
