SimpleLogisticRegression,L1LogisticRegression,L2LogisticRegression,ElasticNet,RandomForestClassifier,SupportVectorClassifier
0.7609107997265891,0.7059125085440875,0.7451982228298017,0.7091848940533152,0.8542464114832535,0.827494873547505
0.623076923076923,0.6230769230769231,0.6076923076923076,0.6,0.623076923076923,0.6307692307692306
0.05652668637191951,0.07457969011409737,0.03768445758127968,0.05217176910096362,0.09545902804608354,0.05756395979652218
0.6303076923076925,0.6592307692307692,0.6320769230769231,0.6690769230769231,0.6770769230769231,0.6358461538461538
0.5031754615384616,0.5020868461538461,0.5029524615384615,0.5021236923076924,0.5243551538461539,0.539319923076923
0.002232094187425436,0.0025683392902923273,0.0021185139315346743,0.002645161526818059,0.0057577200482348875,0.01411667174471125
0.03076923076923077,0.015984015984015984,0.01678321678321678,0.0073926073926073935,0.008991008991008992,0.026173826173826176
